ID,Title,N_Samples,Pass_At_1_Attempt,Num_Passed,Compilable_Count,Compilable_Rate,First_Pass_Attempt,Avg_Code_BLEU,Avg_CodeBERT_F1,First_Pass_Code_BLEU,First_Pass_CodeBERT_F1
s0877_stone_game,Stone Game,5,1,5,1,1.0000,0,0.3687,0.7609,0.3687,0.7609
s0898_bitwise_ors_of_subarrays,Bitwise ORs of Subarrays,5,1,5,1,1.0000,0,0.5786,0.9427,0.5786,0.9427
s0872_leaf_similar_trees,Leaf-Similar Trees,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0871_minimum_number_of_refueling_stops,Minimum Number of Refueling Stops,5,0,2,1,1.0000,1,0.5275,0.9226,0.5275,0.9226
s0881_boats_to_save_people,Boats to Save People,5,1,5,1,1.0000,0,0.6011,0.8658,0.6011,0.8658
s0886_possible_bipartition,Possible Bipartition,5,1,5,1,1.0000,0,0.3265,0.8054,0.3265,0.8054
s0829_consecutive_numbers_sum,Consecutive Numbers Sum,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0826_most_profit_assigning_work,Most Profit Assigning Work,5,0,3,1,1.0000,2,0.4280,0.7885,0.4280,0.7885
s0883_projection_area_of_3d_shapes,Projection Area of 3D Shapes,5,1,1,1,1.0000,0,0.4306,0.8103,0.4306,0.8103
s0807_max_increase_to_keep_city_skyline,Max Increase to Keep City Skyline,5,1,5,1,1.0000,0,0.3502,0.8276,0.3502,0.8276
s0860_lemonade_change,Lemonade Change,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0897_increasing_order_search_tree,Increasing Order Search Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0824_goat_latin,Goat Latin,5,1,3,1,1.0000,0,0.5113,0.8406,0.5113,0.8406
s0869_reordered_power_of_2,Reordered Power of 2,5,1,5,1,1.0000,0,0.3644,0.7783,0.3644,0.7783
s0899_orderly_queue,Orderly Queue,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0812_largest_triangle_area,Largest Triangle Area,5,1,5,1,1.0000,0,0.4023,0.8295,0.4023,0.8295
s0852_peak_index_in_a_mountain_array,Peak Index in a Mountain Array,5,1,5,1,1.0000,0,0.4893,0.8147,0.4893,0.8147
s0809_expressive_words,Expressive Words,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0866_prime_palindrome,Prime Palindrome,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0854_k_similar_strings,K-Similar Strings,5,1,2,1,1.0000,0,0.2905,0.7757,0.2905,0.7757
s0801_minimum_swaps_to_make_sequences_increasing,Minimum Swaps To Make Sequences Increasing,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0876_middle_of_the_linked_list,Middle of the Linked List,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0848_shifting_letters,Shifting Letters,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0839_similar_string_groups,Similar String Groups,5,1,5,1,1.0000,0,0.3894,0.8634,0.3894,0.8634
s0875_koko_eating_bananas,Koko Eating Bananas,5,0,3,1,1.0000,2,0.3936,0.8162,0.3936,0.8162
s0828_count_unique_characters_of_all_substrings_of_a_given_string,Count Unique Characters of All Substrings of a Given String,5,1,5,1,1.0000,0,0.1719,0.7360,0.1719,0.7360
s0893_groups_of_special_equivalent_strings,Groups of Special-Equivalent Strings,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0861_score_after_flipping_matrix,Score After Flipping Matrix,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0811_subdomain_visit_count,Subdomain Visit Count,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0850_rectangle_area_ii,Rectangle Area II,5,1,4,1,1.0000,0,0.2781,0.7762,0.2781,0.7762
s0834_sum_of_distances_in_tree,Sum of Distances in Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0804_unique_morse_code_words,Unique Morse Code Words,5,1,5,1,1.0000,0,0.6060,0.8480,0.6060,0.8480
s0863_all_nodes_distance_k_in_binary_tree,All Nodes Distance K in Binary Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0830_positions_of_large_groups,Positions of Large Groups,5,1,5,1,1.0000,0,0.5594,0.8745,0.5594,0.8745
s0859_buddy_strings,Buddy Strings,5,1,5,1,1.0000,0,0.3844,0.8185,0.3844,0.8185
s0835_image_overlap,Image Overlap,5,1,5,1,1.0000,0,0.2749,0.7776,0.2749,0.7776
s0870_advantage_shuffle,Advantage Shuffle,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s0814_binary_tree_pruning,Binary Tree Pruning,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2381_shifting_letters_ii,Shifting Letters II,5,1,5,1,1.0000,0,0.2869,0.8182,0.2869,0.8182
s2318_number_of_distinct_roll_sequences,Number of Distinct Roll Sequences,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2400_number_of_ways_to_reach_a_position_after_exactly_k_steps,Number of Ways to Reach a Position After Exactly k Steps,5,0,1,1,1.0000,1,0.3210,0.8051,0.3210,0.8051
s2315_count_asterisks,Count Asterisks,5,1,5,1,1.0000,0,0.3455,0.7893,0.3455,0.7893
s2354_number_of_excellent_pairs,Number of Excellent Pairs,5,1,5,1,1.0000,0,0.4717,0.8690,0.4717,0.8690
s2365_task_scheduler_ii,Task Scheduler II,5,1,1,1,1.0000,0,0.4569,0.8320,0.4569,0.8320
s2304_minimum_path_cost_in_a_grid,Minimum Path Cost in a Grid,5,1,5,1,1.0000,0,0.5219,0.8667,0.5219,0.8667
s2364_count_number_of_bad_pairs,Count Number of Bad Pairs,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2342_max_sum_of_a_pair_with_equal_sum_of_digits,Max Sum of a Pair With Equal Sum of Digits,5,1,5,1,1.0000,0,0.5880,0.8856,0.5880,0.8856
s2385_amount_of_time_for_binary_tree_to_be_infected,Amount of Time for Binary Tree to Be Infected,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2352_equal_row_and_column_pairs,Equal Row and Column Pairs,5,1,5,1,1.0000,0,0.5536,0.8751,0.5536,0.8751
s2316_count_unreachable_pairs_of_nodes_in_an_undirected_graph,Count Unreachable Pairs of Nodes in an Undirected Graph,5,1,5,1,1.0000,0,0.3375,0.7841,0.3375,0.7841
s2350_shortest_impossible_sequence_of_rolls,Shortest Impossible Sequence of Rolls,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2398_maximum_number_of_robots_within_budget,Maximum Number of Robots Within Budget,5,0,1,1,1.0000,2,0.3222,0.7426,0.3222,0.7426
s2359_find_closest_node_to_given_two_nodes,Find Closest Node to Given Two Nodes,5,1,5,1,1.0000,0,0.3856,0.8062,0.3856,0.8062
s2301_match_substring_after_replacement,Match Substring After Replacement,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2327_number_of_people_aware_of_a_secret,Number of People Aware of a Secret,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2337_move_pieces_to_obtain_a_string,Move Pieces to Obtain a String,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2366_minimum_replacements_to_sort_the_array,Minimum Replacements to Sort the Array,5,1,3,1,1.0000,0,0.5086,0.8590,0.5086,0.8590
s2383_minimum_hours_of_training_to_win_a_competition,Minimum Hours of Training to Win a Competition,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2321_maximum_score_of_spliced_array,Maximum Score Of Spliced Array,5,0,3,1,1.0000,2,0.3106,0.8009,0.3106,0.8009
s2326_spiral_matrix_iv,Spiral Matrix IV,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2305_fair_distribution_of_cookies,Fair Distribution of Cookies,5,0,1,1,1.0000,4,0.3716,0.7798,0.3716,0.7798
s2391_minimum_amount_of_time_to_collect_garbage,Minimum Amount of Time to Collect Garbage,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2399_check_distances_between_same_letters,Check Distances Between Same Letters,5,1,5,1,1.0000,0,0.4036,0.7872,0.4036,0.7872
s2334_subarray_with_elements_greater_than_varying_threshold,Subarray With Elements Greater Than Varying Threshold,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2380_time_needed_to_rearrange_a_binary_string,Time Needed to Rearrange a Binary String,5,1,2,1,1.0000,0,0.2523,0.7487,0.2523,0.7487
s2396_strictly_palindromic_number,Strictly Palindromic Number,5,1,5,1,1.0000,0,0.3942,0.8171,0.3942,0.8171
s2367_number_of_arithmetic_triplets,Number of Arithmetic Triplets,5,1,5,1,1.0000,0,0.5680,0.9216,0.5680,0.9216
s2348_number_of_zero_filled_subarrays,Number of Zero-Filled Subarrays,5,1,5,1,1.0000,0,0.5581,0.8316,0.5581,0.8316
s2328_number_of_increasing_paths_in_a_grid,Number of Increasing Paths in a Grid,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2386_find_the_k_sum_of_an_array,Find the K-Sum of an Array,5,0,2,1,1.0000,2,0.2244,0.8476,0.2244,0.8476
s2376_count_special_integers,Count Special Integers,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2395_find_subarrays_with_equal_sum,Find Subarrays With Equal Sum,5,1,5,1,1.0000,0,0.5972,0.9052,0.5972,0.9052
s2357_make_array_zero_by_subtracting_equal_amounts,Make Array Zero by Subtracting Equal Amounts,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2306_naming_a_company,Naming a Company,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2374_node_with_highest_edge_score,Node With Highest Edge Score,5,1,1,1,1.0000,0,0.3728,0.8095,0.3728,0.8095
s2302_count_subarrays_with_score_less_than_k,Count Subarrays With Score Less Than K,5,1,5,1,1.0000,0,0.5686,0.9461,0.5686,0.9461
s2322_minimum_score_after_removals_on_a_tree,Minimum Score After Removals on a Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2344_minimum_deletions_to_make_array_divisible,Minimum Deletions to Make Array Divisible,5,1,5,1,1.0000,0,0.4161,0.8288,0.4161,0.8288
s2382_maximum_segment_sum_after_removals,Maximum Segment Sum After Removals,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2384_largest_palindromic_number,Largest Palindromic Number,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2370_longest_ideal_subsequence,Longest Ideal Subsequence,5,1,5,1,1.0000,0,0.2761,0.8317,0.2761,0.8317
s2335_minimum_amount_of_time_to_fill_cups,Minimum Amount of Time to Fill Cups,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2338_count_the_number_of_ideal_arrays,Count the Number of Ideal Arrays,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2369_check_if_there_is_a_valid_partition_for_the_array,Check if There is a Valid Partition For The Array,5,0,2,0,0.0000,1,0.2728,0.7943,0.2728,0.7943
s2358_maximum_number_of_groups_entering_a_competition,Maximum Number of Groups Entering a Competition,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2325_decode_the_message,Decode the Message,5,1,5,1,1.0000,0,0.4184,0.8294,0.4184,0.8294
s2309_greatest_english_letter_in_upper_and_lower_case,Greatest English Letter in Upper and Lower Case,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2351_first_letter_to_appear_twice,First Letter to Appear Twice,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2347_best_poker_hand,Best Poker Hand,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2331_evaluate_boolean_binary_tree,Evaluate Boolean Binary Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2360_longest_cycle_in_a_graph,Longest Cycle in a Graph,5,0,3,1,1.0000,1,0.3629,0.8361,0.3629,0.8361
s2390_removing_stars_from_a_string,Removing Stars From a String,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2333_minimum_sum_of_squared_difference,Minimum Sum of Squared Difference,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2303_calculate_amount_paid_in_taxes,Calculate Amount Paid in Taxes,5,1,3,1,1.0000,0,0.4893,0.8024,0.4893,0.8024
s2319_check_if_matrix_is_x_matrix,Check if Matrix Is X-Matrix,5,1,5,1,1.0000,0,0.6160,0.8370,0.6160,0.8370
s2397_maximum_rows_covered_by_columns,Maximum Rows Covered by Columns,5,1,5,1,1.0000,0,0.3253,0.7608,0.3253,0.7608
s2363_merge_similar_items,Merge Similar Items,5,1,5,1,1.0000,0,0.4557,0.8184,0.4557,0.8184
s2312_selling_pieces_of_wood,Selling Pieces of Wood,5,1,4,1,1.0000,0,0.3691,0.8359,0.3691,0.8359
s2379_minimum_recolors_to_get_k_consecutive_black_blocks,Minimum Recolors to Get K Consecutive Black Blocks,5,1,4,1,1.0000,0,0.4173,0.8226,0.4173,0.8226
s2392_build_a_matrix_with_conditions,Build a Matrix With Conditions,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2317_maximum_xor_after_operations,Maximum XOR After Operations,5,0,1,1,1.0000,3,0.4730,0.8212,0.4730,0.8212
s2373_largest_local_values_in_a_matrix,Largest Local Values in a Matrix,5,1,5,1,1.0000,0,0.6754,0.8817,0.6754,0.8817
s2310_sum_of_numbers_with_units_digit_k,Sum of Numbers With Units Digit K,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2341_maximum_number_of_pairs_in_array,Maximum Number of Pairs in Array,5,1,5,1,1.0000,0,0.3436,0.8084,0.3436,0.8084
s2343_query_kth_smallest_trimmed_number,Query Kth Smallest Trimmed Number,5,1,4,1,1.0000,0,0.2789,0.7728,0.2789,0.7728
s2375_construct_smallest_number_from_di_string,Construct Smallest Number From DI String,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2368_reachable_nodes_with_restrictions,Reachable Nodes With Restrictions,5,1,5,1,1.0000,0,0.5052,0.8340,0.5052,0.8340
s2320_count_number_of_ways_to_place_houses,Count Number of Ways to Place Houses,5,0,1,1,1.0000,3,0.2085,0.7295,0.2085,0.7295
s2311_longest_binary_subsequence_less_than_or_equal_to_k,Longest Binary Subsequence Less Than or Equal to K,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2389_longest_subsequence_with_limited_sum,Longest Subsequence With Limited Sum,5,1,5,1,1.0000,0,0.3900,0.8074,0.3900,0.8074
s2332_the_latest_time_to_catch_a_bus,The Latest Time to Catch a Bus,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2442_count_number_of_distinct_integers_after_reverse_operations,Count Number of Distinct Integers After Reverse Operations,5,1,5,1,1.0000,0,0.6449,0.9357,0.6449,0.9357
s2488_count_subarrays_with_median_k,Count Subarrays With Median K,5,1,4,1,1.0000,0,0.2339,0.7776,0.2339,0.7776
s2415_reverse_odd_levels_of_binary_tree,Reverse Odd Levels of Binary Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2432_the_employee_that_worked_on_the_longest_task,The Employee That Worked on the Longest Task,5,1,3,1,1.0000,0,0.3991,0.7918,0.3991,0.7918
s2419_longest_subarray_with_maximum_bitwise_and,Longest Subarray With Maximum Bitwise AND,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2500_delete_greatest_value_in_each_row,Delete Greatest Value in Each Row,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2490_circular_sentence,Circular Sentence,5,1,5,1,1.0000,0,0.3608,0.8013,0.3608,0.8013
s2482_difference_between_ones_and_zeros_in_row_and_column,Difference Between Ones and Zeros in Row and Column,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2405_optimal_partition_of_string,Optimal Partition of String,5,0,1,1,1.0000,3,0.3268,0.7567,0.3268,0.7567
s2426_number_of_pairs_satisfying_inequality,Number of Pairs Satisfying Inequality,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2475_number_of_unequal_triplets_in_array,Number of Unequal Triplets in Array,5,1,5,1,1.0000,0,0.3552,0.7957,0.3552,0.7957
s2447_number_of_subarrays_with_gcd_equal_to_k,Number of Subarrays With GCD Equal to K,5,1,4,1,1.0000,0,0.5024,0.7990,0.5024,0.7990
s2413_smallest_even_multiple,Smallest Even Multiple,5,1,5,1,1.0000,0,0.5839,0.8446,0.5839,0.8446
s2449_minimum_number_of_operations_to_make_arrays_similar,Minimum Number of Operations to Make Arrays Similar,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2428_maximum_sum_of_an_hourglass,Maximum Sum of an Hourglass,5,1,3,1,1.0000,0,0.2996,0.7693,0.2996,0.7693
s2458_height_of_binary_tree_after_subtree_removal_queries,Height of Binary Tree After Subtree Removal Queries,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2451_odd_string_difference,Odd String Difference,5,0,3,1,1.0000,1,0.3836,0.8280,0.3836,0.8280
s2463_minimum_total_distance_traveled,Minimum Total Distance Traveled,5,1,4,1,1.0000,0,0.2305,0.7866,0.2305,0.7866
s2446_determine_if_two_events_have_conflict,Determine if Two Events Have Conflict,5,1,4,1,1.0000,0,0.1828,0.7386,0.1828,0.7386
s2406_divide_intervals_into_minimum_number_of_groups,Divide Intervals Into Minimum Number of Groups,5,1,4,1,1.0000,0,0.2379,0.7374,0.2379,0.7374
s2460_apply_operations_to_an_array,Apply Operations to an Array,5,1,5,1,1.0000,0,0.5493,0.8667,0.5493,0.8667
s2430_maximum_deletions_on_a_string,Maximum Deletions on a String,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2409_count_days_spent_together,Count Days Spent Together,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2476_closest_nodes_queries_in_a_binary_search_tree,Closest Nodes Queries in a Binary Search Tree,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2411_smallest_subarrays_with_maximum_bitwise_or,Smallest Subarrays With Maximum Bitwise OR,5,1,5,1,1.0000,0,0.3746,0.8656,0.3746,0.8656
s2462_total_cost_to_hire_k_workers,Total Cost to Hire K Workers,5,0,2,1,1.0000,3,0.1942,0.8098,0.1942,0.8098
s2486_append_characters_to_string_to_make_subsequence,Append Characters to String to Make Subsequence,5,1,5,1,1.0000,0,0.3385,0.7861,0.3385,0.7861
s2416_sum_of_prefix_scores_of_strings,Sum of Prefix Scores of Strings,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2456_most_popular_video_creator,Most Popular Video Creator,5,1,4,1,1.0000,0,0.4995,0.8392,0.4995,0.8392
s2401_longest_nice_subarray,Longest Nice Subarray,5,1,4,1,1.0000,0,0.4810,0.8407,0.4810,0.8407
s2453_destroy_sequential_targets,Destroy Sequential Targets,5,1,5,1,1.0000,0,0.4308,0.8070,0.4308,0.8070
s2492_minimum_score_of_a_path_between_two_cities,Minimum Score of a Path Between Two Cities,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2477_minimum_fuel_cost_to_report_to_the_capital,Minimum Fuel Cost to Report to the Capital,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2425_bitwise_xor_of_all_pairings,Bitwise XOR of All Pairings,5,1,5,1,1.0000,0,0.3912,0.8255,0.3912,0.8255
s2410_maximum_matching_of_players_with_trainers,Maximum Matching of Players With Trainers,5,1,5,1,1.0000,0,0.4469,0.7956,0.4469,0.7956
s2497_maximum_star_sum_of_a_graph,Maximum Star Sum of a Graph,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2471_minimum_number_of_operations_to_sort_a_binary_tree_by_level,Minimum Number of Operations to Sort a Binary Tree by Level,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2435_paths_in_matrix_whose_sum_is_divisible_by_k,Paths in Matrix Whose Sum Is Divisible by K,5,1,5,1,1.0000,0,0.3763,0.8356,0.3763,0.8356
s2498_frog_jump_ii,Frog Jump II,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2418_sort_the_people,Sort the People,5,1,5,1,1.0000,0,0.2484,0.7218,0.2484,0.7218
s2481_minimum_cuts_to_divide_a_circle,Minimum Cuts to Divide a Circle,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2420_find_all_good_indices,Find All Good Indices,5,0,2,1,1.0000,1,0.4483,0.8946,0.4483,0.8946
s2414_length_of_the_longest_alphabetical_continuous_substring,Length of the Longest Alphabetical Continuous Substring,5,1,5,1,1.0000,0,0.4331,0.8213,0.4331,0.8213
s2469_convert_the_temperature,Convert the Temperature,5,1,5,1,1.0000,0,0.5652,0.8722,0.5652,0.8722
s2485_find_the_pivot_integer,Find the Pivot Integer,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2467_most_profitable_path_in_a_tree,Most Profitable Path in a Tree,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2437_number_of_valid_clock_times,Number of Valid Clock Times,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2472_maximum_number_of_non_overlapping_palindrome_substrings,Maximum Number of Non-overlapping Palindrome Substrings,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2478_number_of_beautiful_partitions,Number of Beautiful Partitions,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2491_divide_players_into_teams_of_equal_skill,Divide Players Into Teams of Equal Skill,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2440_create_components_with_same_value,Create Components With Same Value,5,0,1,0,0.0000,1,0.3553,0.7885,0.3553,0.7885
s2448_minimum_cost_to_make_array_equal,Minimum Cost to Make Array Equal,5,1,1,1,1.0000,0,0.4413,0.8213,0.4413,0.8213
s2483_minimum_penalty_for_a_shop,Minimum Penalty for a Shop,5,1,5,1,1.0000,0,0.4652,0.8130,0.4652,0.8130
s2465_number_of_distinct_averages,Number of Distinct Averages,5,1,5,1,1.0000,0,0.7344,0.9562,0.7344,0.9562
s2407_longest_increasing_subsequence_ii,Longest Increasing Subsequence II,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2439_minimize_maximum_of_array,Minimize Maximum of Array,5,0,2,1,1.0000,3,0.7557,0.8457,0.7557,0.8457
s2457_minimum_addition_to_make_integer_beautiful,Minimum Addition to Make Integer Beautiful,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2429_minimize_xor,Minimize XOR,5,0,1,1,1.0000,3,0.4427,0.8102,0.4427,0.8102
s2496_maximum_value_of_a_string_in_an_array,Maximum Value of a String in an Array,5,1,5,1,1.0000,0,0.3409,0.8001,0.3409,0.8001
s2421_number_of_good_paths,Number of Good Paths,5,1,1,1,1.0000,0,0.3654,0.7941,0.3654,0.7941
s2493_divide_nodes_into_the_maximum_number_of_groups,Divide Nodes Into the Maximum Number of Groups,5,0,0,0,0.0000,N/A,0.0000,0.0000,0.0000,0.0000
s2454_next_greater_element_iv,Next Greater Element IV,5,0,0,1,1.0000,N/A,0.0000,0.0000,0.0000,0.0000
